전표번호,발주일자,봉투 종류,협회코드,제작업체,수량,조달수수료,조달단가,금액,미입고수량,수정구분,수정일자,LOT발생구분,전송구분,데이터기준일자
A00001004,2015-07-10,음식물 2L,1,(주)대신화학,80000,0,24.26,1940800,20000,M,2015-07-23,1,0,2020-09-15
A00001004,2015-07-10,음식물 2L,1,(주)대신화학,80000,0,24.26,1940800,20000,M,2015-07-23,1,0,2020-09-15
A00001005,2015-07-10,음식물 3L,1,(주)대신화학,45000,0,29.32,1319400,45000,M,2015-07-23,1,0,2020-09-15
A00001005,2015-07-10,음식물 3L,1,(주)대신화학,45000,0,29.32,1319400,45000,M,2015-07-23,1,0,2020-09-15
A00001007,2015-07-10,음식물 5L,1,(주)대신화학,50000,0,34.42,1721000,0,M,2015-07-23,1,0,2020-09-15
A00001007,2015-07-10,음식물 5L,1,(주)대신화학,50000,0,34.42,1721000,0,M,2015-07-23,1,0,2020-09-15
A00001010,2015-07-10,음식물 10L,1,(주)대신화학,20000,0,41.64,832800,0,M,2015-07-23,1,0,2020-09-15
A00001010,2015-07-10,음식물 10L,1,(주)대신화학,20000,0,41.64,832800,0,M,2015-07-23,1,0,2020-09-15
A00001014,2015-07-10,음식물 20L,1,(주)대신화학,25000,0,62.11,1552750,23000,M,2015-07-23,1,0,2020-09-15
A00001014,2015-07-10,음식물 20L,1,(주)대신화학,25000,0,62.11,1552750,23000,M,2015-07-23,1,0,2020-09-15
A00001015,2015-09-02,스티커 1000원,1,성광디자인(주),7000,0,120,840000,0,M,2015-09-02,1,0,2020-09-15
A00001015,2015-09-02,대형폐기물스티커 1000원권,1,성광디자인(주),7000,0,120,840000,0,M,2015-09-02,1,0,2020-09-15
A00001016,2015-09-02,스티커 5000원,1,성광디자인(주),10000,0,134,1340000,0,M,2015-09-02,1,0,2020-09-15
A00001016,2015-09-02,대형폐기물스티커 5000원권,1,성광디자인(주),10000,0,134,1340000,0,M,2015-09-02,1,0,2020-09-15
A00001017,2015-09-18,일반용 5L,1,선일산업,20000,0,31.42,628400,0,M,2015-09-18,1,0,2020-09-15
A00001017,2015-09-18,일반용 5L,1,선일산업,20000,0,31.42,628400,0,M,2015-09-18,1,0,2020-09-15
A00001018,2015-09-18,일반용 10L,1,선일산업,90000,0,41.64,3747600,0,M,2015-09-18,1,0,2020-09-15
A00001018,2015-09-18,일반용 10L,1,선일산업,90000,0,41.64,3747600,0,M,2015-09-18,1,0,2020-09-15
A00001020,2015-09-18,일반용 20L,1,선일산업,190000,0,62.11,11800900,0,M,2015-09-18,1,0,2020-09-15
A00001020,2015-09-18,일반용 20L,1,선일산업,190000,0,62.11,11800900,0,M,2015-09-18,1,0,2020-09-15
A00001023,2015-09-18,일반용 50L,1,선일산업,60000,0,129.73,7783800,0,M,2015-09-18,1,0,2020-09-15
A00001023,2015-09-18,일반용 50L,1,선일산업,60000,0,129.73,7783800,0,M,2015-09-18,1,0,2020-09-15
A00001027,2015-09-18,일반용 100L,1,선일산업,70000,0,229.28,16049600,0,M,2015-09-18,1,0,2020-09-15
A00001027,2015-09-18,일반용 100L,1,선일산업,70000,0,229.28,16049600,0,M,2015-09-18,1,0,2020-09-15
A00001032,2015-09-18,재사용 20L,1,선일산업,70000,0,64.13,4489100,0,M,2015-09-18,1,0,2020-09-15
A00001032,2015-09-18,재사용 20L,1,선일산업,70000,0,64.13,4489100,0,M,2015-09-18,1,0,2020-09-15
A00001033,2015-10-05,일반용 5L,1,영광산업,30000,0,31.42,942600,30000,D,2015-10-05,0,0,2020-09-15
A00001033,2015-10-05,일반용 5L,1,영광산업,30000,0,31.42,942600,30000,D,2015-10-05,0,0,2020-09-15
A00001034,2015-10-05,음식물 2L,3,영광산업,80000,0,24.26,1940800,80000,D,2015-10-05,0,0,2020-09-15
A00001034,2015-10-05,음식물 2L,3,영광산업,80000,0,24.26,1940800,80000,D,2015-10-05,0,0,2020-09-15
A00001035,2015-10-05,음식물 3L,3,영광산업,40000,0,29.32,1172800,40000,D,2015-10-05,0,0,2020-09-15
A00001035,2015-10-05,음식물 3L,3,영광산업,40000,0,29.32,1172800,40000,D,2015-10-05,0,0,2020-09-15
A00001037,2015-10-05,음식물 5L,3,영광산업,40000,0,34.42,1376800,40000,D,2015-10-05,0,0,2020-09-15
A00001037,2015-10-05,음식물 5L,3,영광산업,40000,0,34.42,1376800,40000,D,2015-10-05,0,0,2020-09-15
A00001040,2015-10-05,음식물 10L,3,영광산업,30000,0,41.64,1249200,30000,D,2015-10-05,0,0,2020-09-15
A00001040,2015-10-05,음식물 10L,3,영광산업,30000,0,41.64,1249200,30000,D,2015-10-05,0,0,2020-09-15
A00001044,2015-10-05,음식물 20L,3,영광산업,30000,0,62.11,1863300,30000,D,2015-10-05,0,0,2020-09-15
A00001044,2015-10-05,음식물 20L,3,영광산업,30000,0,62.11,1863300,30000,D,2015-10-05,0,0,2020-09-15
A00001045,2015-10-05,음식물 2L,1,(주)대신화학,80000,0,24.26,1940800,0,M,2015-10-05,1,0,2020-09-15
A00001045,2015-10-05,음식물 2L,1,(주)대신화학,80000,0,24.26,1940800,0,M,2015-10-05,1,0,2020-09-15
A00001046,2015-10-05,음식물 3L,1,(주)대신화학,40000,0,29.32,1172800,0,M,2015-10-05,1,0,2020-09-15
A00001046,2015-10-05,음식물 3L,1,(주)대신화학,40000,0,29.32,1172800,0,M,2015-10-05,1,0,2020-09-15
A00001048,2015-10-05,음식물 5L,1,(주)대신화학,40000,0,34.42,1376800,0,M,2015-10-05,1,0,2020-09-15
A00001048,2015-10-05,음식물 5L,1,(주)대신화학,40000,0,34.42,1376800,0,M,2015-10-05,1,0,2020-09-15
A00001051,2015-10-05,음식물 10L,1,(주)대신화학,30000,0,41.64,1249200,0,M,2015-10-05,1,0,2020-09-15
A00001051,2015-10-05,음식물 10L,1,(주)대신화학,30000,0,41.64,1249200,0,M,2015-10-05,1,0,2020-09-15
A00001055,2015-10-05,음식물 20L,1,(주)대신화학,30000,0,62.11,1863300,0,M,2015-10-05,1,0,2020-09-15
A00001055,2015-10-05,음식물 20L,1,(주)대신화학,30000,0,62.11,1863300,0,M,2015-10-05,1,0,2020-09-15
A00001056,2016-01-11,음식물 2L,1,(주)대신화학,100000,0,24.26,2426000,0,M,2016-01-11,1,0,2020-09-15
A00001056,2016-01-11,음식물 2L,1,(주)대신화학,100000,0,24.26,2426000,0,M,2016-01-11,1,0,2020-09-15
A00001057,2016-01-11,음식물 3L,1,(주)대신화학,40000,0,29.32,1172800,0,M,2016-01-11,1,0,2020-09-15
A00001057,2016-01-11,음식물 3L,1,(주)대신화학,40000,0,29.32,1172800,0,M,2016-01-11,1,0,2020-09-15
A00001059,2016-01-11,음식물 5L,1,(주)대신화학,60000,0,34.42,2065200,0,M,2016-01-11,1,0,2020-09-15
A00001059,2016-01-11,음식물 5L,1,(주)대신화학,60000,0,34.42,2065200,0,M,2016-01-11,1,0,2020-09-15
A00001062,2016-01-11,음식물 10L,1,(주)대신화학,20000,0,41.64,832800,0,M,2016-01-11,1,0,2020-09-15
A00001062,2016-01-11,음식물 10L,1,(주)대신화학,20000,0,41.64,832800,0,M,2016-01-11,1,0,2020-09-15
A00001066,2016-01-11,음식물 20L,1,(주)대신화학,20000,0,62.11,1242200,0,M,2016-01-11,1,0,2020-09-15
A00001066,2016-01-11,음식물 20L,1,(주)대신화학,20000,0,62.11,1242200,0,M,2016-01-11,1,0,2020-09-15
A00001067,2016-01-12,일반용 5L,1,선일산업,50000,0,31.42,1571000,0,M,2016-01-25,1,0,2020-09-15
A00001067,2016-01-12,일반용 5L,1,선일산업,50000,0,31.42,1571000,0,M,2016-01-25,1,0,2020-09-15
A00001068,2016-01-12,일반용 10L,1,선일산업,200000,0,41.64,8328000,0,M,2016-01-25,1,0,2020-09-15
A00001068,2016-01-12,일반용 10L,1,선일산업,200000,0,41.64,8328000,0,M,2016-01-25,1,0,2020-09-15
A00001070,2016-01-12,일반용 20L,1,선일산업,250000,0,62.11,15527500,0,M,2016-01-25,1,0,2020-09-15
A00001070,2016-01-12,일반용 20L,1,선일산업,250000,0,62.11,15527500,0,M,2016-01-25,1,0,2020-09-15
A00001073,2016-01-12,일반용 50L,1,선일산업,49800,0,129.73,6460554,0,M,2016-01-25,1,0,2020-09-15
A00001073,2016-01-12,일반용 50L,1,선일산업,49800,0,129.73,6460554,0,M,2016-01-25,1,0,2020-09-15
A00001077,2016-01-12,일반용 100L,1,선일산업,50000,0,229.28,11464000,0,M,2016-01-25,1,0,2020-09-15
A00001077,2016-01-12,일반용 100L,1,선일산업,50000,0,229.28,11464000,0,M,2016-01-25,1,0,2020-09-15
A00001082,2016-01-12,재사용 20L,1,선일산업,70000,0,64.13,4489100,0,M,2016-01-25,1,0,2020-09-15
A00001082,2016-01-12,재사용 20L,1,선일산업,70000,0,64.13,4489100,0,M,2016-01-25,1,0,2020-09-15
A00001083,2016-01-19,일반용 50L,1,선일산업,200,0,129.73,25946,200,M,2016-01-19,1,0,2020-09-15
A00001083,2016-01-19,일반용 50L,1,선일산업,200,0,129.73,25946,200,M,2016-01-19,1,0,2020-09-15
A00001084,2016-03-14,스티커 1000원,1,성광디자인(주),10000,0,120,1200000,0,M,2016-03-14,1,0,2020-09-15
A00001084,2016-03-14,대형폐기물스티커 1000원권,1,성광디자인(주),10000,0,120,1200000,0,M,2016-03-14,1,0,2020-09-15
A00001085,2016-03-14,스티커 5000원,1,성광디자인(주),10000,0,134,1340000,0,M,2016-03-14,1,0,2020-09-15
A00001085,2016-03-14,대형폐기물스티커 5000원권,1,성광디자인(주),10000,0,134,1340000,0,M,2016-03-14,1,0,2020-09-15
A00001086,2016-03-22,음식물 2L,1,(주)대신화학,100000,0,24.26,2426000,30000,M,2016-03-22,1,0,2020-09-15
A00001086,2016-03-22,음식물 2L,1,(주)대신화학,100000,0,24.26,2426000,30000,M,2016-03-22,1,0,2020-09-15
A00001087,2016-03-22,음식물 3L,1,(주)대신화학,50000,0,29.32,1466000,0,M,2016-03-22,1,0,2020-09-15
A00001087,2016-03-22,음식물 3L,1,(주)대신화학,50000,0,29.32,1466000,0,M,2016-03-22,1,0,2020-09-15
A00001089,2016-03-22,음식물 5L,1,(주)대신화학,50000,0,34.42,1721000,0,M,2016-03-22,1,0,2020-09-15
A00001089,2016-03-22,음식물 5L,1,(주)대신화학,50000,0,34.42,1721000,0,M,2016-03-22,1,0,2020-09-15
A00001090,2016-04-22,일반용 5L,1,선일산업,50000,0,31.42,1571000,0,M,2016-04-22,1,0,2020-09-15
A00001090,2016-04-22,일반용 5L,1,선일산업,50000,0,31.42,1571000,0,M,2016-04-22,1,0,2020-09-15
A00001091,2016-04-22,일반용 10L,1,선일산업,100000,0,41.64,4164000,0,M,2016-04-22,1,0,2020-09-15
A00001091,2016-04-22,일반용 10L,1,선일산업,100000,0,41.64,4164000,0,M,2016-04-22,1,0,2020-09-15
A00001093,2016-04-22,일반용 20L,1,선일산업,100000,0,62.11,6211000,0,M,2016-04-22,1,0,2020-09-15
A00001093,2016-04-22,일반용 20L,1,선일산업,100000,0,62.11,6211000,0,M,2016-04-22,1,0,2020-09-15
A00001096,2016-04-22,일반용 50L,1,선일산업,30000,0,129.73,3891900,0,M,2016-04-22,1,0,2020-09-15
A00001096,2016-04-22,일반용 50L,1,선일산업,30000,0,129.73,3891900,0,M,2016-04-22,1,0,2020-09-15
A00001100,2016-04-22,일반용 100L,1,선일산업,10000,0,229.28,2292800,0,M,2016-04-22,1,0,2020-09-15
A00001100,2016-04-22,일반용 100L,1,선일산업,10000,0,229.28,2292800,0,M,2016-04-22,1,0,2020-09-15
A00001105,2016-04-22,재사용 20L,1,선일산업,50000,0,64.13,3206500,0,M,2016-04-22,1,0,2020-09-15
A00001105,2016-04-22,재사용 20L,1,선일산업,50000,0,64.13,3206500,0,M,2016-04-22,1,0,2020-09-15
A00001111,2016-04-22,음식물 20L,1,서구구립장애인시설,100000,0,62.11,6211000,0,M,2016-04-22,1,0,2020-09-15
A00001111,2016-04-22,음식물 20L,1,서구구립장애인시설,100000,0,62.11,6211000,0,M,2016-04-22,1,0,2020-09-15
A00001112,2016-06-21,일반용 5L,1,선일산업,50000,0,31.42,1571000,0,M,2016-06-21,1,0,2020-09-15
A00001112,2016-06-21,일반용 5L,1,선일산업,50000,0,31.42,1571000,0,M,2016-06-21,1,0,2020-09-15
A00001113,2016-06-21,일반용 10L,1,선일산업,200000,0,41.64,8328000,0,M,2016-06-21,1,0,2020-09-15
A00001113,2016-06-21,일반용 10L,1,선일산업,200000,0,41.64,8328000,0,M,2016-06-21,1,0,2020-09-15
A00001115,2016-06-21,일반용 20L,1,선일산업,200000,0,62.11,12422000,0,M,2016-06-21,1,0,2020-09-15
A00001115,2016-06-21,일반용 20L,1,선일산업,200000,0,62.11,12422000,0,M,2016-06-21,1,0,2020-09-15
A00001118,2016-06-21,일반용 50L,1,선일산업,69900,0,129.73,9068127,0,M,2016-06-21,1,0,2020-09-15
A00001118,2016-06-21,일반용 50L,1,선일산업,69900,0,129.73,9068127,0,M,2016-06-21,1,0,2020-09-15
A00001122,2016-06-21,일반용 100L,1,선일산업,70000,0,229.28,16049600,0,M,2016-06-21,1,0,2020-09-15
A00001122,2016-06-21,일반용 100L,1,선일산업,70000,0,229.28,16049600,0,M,2016-06-21,1,0,2020-09-15
A00001127,2016-06-21,재사용 20L,1,선일산업,70000,0,64.13,4489100,0,M,2016-06-21,1,0,2020-09-15
A00001127,2016-06-21,재사용 20L,1,선일산업,70000,0,64.13,4489100,0,M,2016-06-21,1,0,2020-09-15
A00001128,2016-06-21,스티커 5000원,1,성광디자인(주),10000,0,134,1340000,0,M,2016-06-21,1,0,2020-09-15
A00001128,2016-06-21,대형폐기물스티커 5000원권,1,성광디자인(주),10000,0,134,1340000,0,M,2016-06-21,1,0,2020-09-15
A00001129,2016-06-21,스티커 1000원,1,성광디자인(주),20000,0,120,2400000,0,M,2016-06-21,1,0,2020-09-15
A00001129,2016-06-21,대형폐기물스티커 1000원권,1,성광디자인(주),20000,0,120,2400000,0,M,2016-06-21,1,0,2020-09-15
A00001130,2016-06-22,음식물 2L,1,서구구립장애인시설,100000,0,24.26,2426000,0,M,2016-06-22,1,0,2020-09-15
A00001130,2016-06-22,음식물 2L,1,서구구립장애인시설,100000,0,24.26,2426000,0,M,2016-06-22,1,0,2020-09-15
A00001131,2016-06-22,음식물 3L,1,서구구립장애인시설,100000,0,29.32,2932000,0,M,2016-06-22,1,0,2020-09-15
A00001131,2016-06-22,음식물 3L,1,서구구립장애인시설,100000,0,29.32,2932000,0,M,2016-06-22,1,0,2020-09-15
A00001133,2016-06-22,음식물 5L,1,서구구립장애인시설,100000,0,34.42,3442000,0,M,2016-06-22,1,0,2020-09-15
A00001133,2016-06-22,음식물 5L,1,서구구립장애인시설,100000,0,34.42,3442000,0,M,2016-06-22,1,0,2020-09-15
A00001136,2016-06-22,음식물 10L,1,서구구립장애인시설,50000,0,41.64,2082000,0,M,2016-06-22,1,0,2020-09-15
A00001136,2016-06-22,음식물 10L,1,서구구립장애인시설,50000,0,41.64,2082000,0,M,2016-06-22,1,0,2020-09-15
A00001137,2016-06-23,일반용 50L,1,선일산업,100,0,129.73,12973,0,M,2016-06-23,1,0,2020-09-15
A00001137,2016-06-23,일반용 50L,1,선일산업,100,0,129.73,12973,0,M,2016-06-23,1,0,2020-09-15
A00001138,2016-08-02,음식물 2L,1,서구구립장애인시설,250000,0,24.26,6065000,0,M,2016-08-02,1,0,2020-09-15
A00001138,2016-08-02,음식물 2L,1,서구구립장애인시설,250000,0,24.26,6065000,0,M,2016-08-02,1,0,2020-09-15
A00001139,2016-08-02,음식물 20L,1,서구구립장애인시설,50000,0,62.11,3105500,0,M,2016-08-02,1,0,2020-09-15
A00001139,2016-08-02,음식물 20L,1,서구구립장애인시설,50000,0,62.11,3105500,0,M,2016-08-02,1,0,2020-09-15
A00001140,2016-08-16,음식물 필증 2L,1,에스엠티,20000,0,1,20000,20000,D,2016-08-16,1,0,2020-09-15
A00001140,2016-08-16,음식물 필증 2L,1,에스엠티,20000,0,1,20000,20000,D,2016-08-16,1,0,2020-09-15
A00001141,2016-08-16,음식물 필증 10L,1,에스엠티,40000,0,1,40000,0,M,2016-08-24,1,0,2020-09-15
A00001141,2016-08-16,음식물 필증 10L,1,에스엠티,40000,0,1,40000,0,M,2016-08-24,1,0,2020-09-15
A00001143,2016-08-16,음식물 필증 20L,1,에스엠티,50000,0,1,50000,0,M,2016-08-24,1,0,2020-09-15
A00001143,2016-08-16,음식물 필증 20L,1,에스엠티,50000,0,1,50000,0,M,2016-08-24,1,0,2020-09-15
A00001146,2016-08-16,음식물 필증 60L,1,에스엠티,50000,0,1,50000,0,M,2016-08-24,1,0,2020-09-15
A00001146,2016-08-16,음식물 필증 60L,1,에스엠티,50000,0,1,50000,0,M,2016-08-24,1,0,2020-09-15
A00001150,2016-08-16,음식물 필증 120L,1,에스엠티,40000,0,1,40000,0,M,2016-08-24,1,0,2020-09-15
A00001150,2016-08-16,음식물 필증 120L,1,에스엠티,40000,0,1,40000,0,M,2016-08-24,1,0,2020-09-15
A00001151,2016-08-16,음식물 필증 5L,1,에스엠티,20000,0,1,20000,0,M,2016-08-24,1,0,2020-09-15
A00001151,2016-08-16,음식물 필증 5L,1,에스엠티,20000,0,1,20000,0,M,2016-08-24,1,0,2020-09-15
A00001152,2016-08-17,일반용 50L,1,서구구립장애인시설,90000,0,129.73,11675700,0,M,2016-08-17,1,0,2020-09-15
A00001152,2016-08-17,일반용 50L,1,서구구립장애인시설,90000,0,129.73,11675700,0,M,2016-08-17,1,0,2020-09-15
A00001153,2016-08-17,일반용 100L,1,서구구립장애인시설,40000,0,229.28,9171200,0,M,2016-08-17,1,0,2020-09-15
A00001153,2016-08-17,일반용 100L,1,서구구립장애인시설,40000,0,229.28,9171200,0,M,2016-08-17,1,0,2020-09-15
A00001154,2016-09-30,음식물 2L,1,서구구립장애인시설,30000,0,24.26,727800,0,M,2016-09-30,1,0,2020-09-15
A00001154,2016-09-30,음식물 2L,1,서구구립장애인시설,30000,0,24.26,727800,0,M,2016-09-30,1,0,2020-09-15
A00001155,2016-09-30,음식물 3L,1,서구구립장애인시설,40000,0,29.32,1172800,0,M,2016-09-30,1,0,2020-09-15
A00001155,2016-09-30,음식물 3L,1,서구구립장애인시설,40000,0,29.32,1172800,0,M,2016-09-30,1,0,2020-09-15
A00001157,2016-09-30,음식물 5L,1,서구구립장애인시설,70000,0,34.42,2409400,0,M,2016-09-30,1,0,2020-09-15
A00001157,2016-09-30,음식물 5L,1,서구구립장애인시설,70000,0,34.42,2409400,0,M,2016-09-30,1,0,2020-09-15
A00001160,2016-09-30,음식물 10L,1,서구구립장애인시설,40000,0,41.64,1665600,0,M,2016-09-30,1,0,2020-09-15
A00001160,2016-09-30,음식물 10L,1,서구구립장애인시설,40000,0,41.64,1665600,0,M,2016-09-30,1,0,2020-09-15
A00001161,2016-10-04,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2016-10-04,1,0,2020-09-15
A00001161,2016-10-04,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2016-10-04,1,0,2020-09-15
A00001162,2016-10-04,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2016-10-04,1,0,2020-09-15
A00001162,2016-10-04,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2016-10-04,1,0,2020-09-15
A00001164,2016-10-04,일반용 50L,1,서구구립장애인시설,30000,0,129.73,3891900,0,M,2016-10-04,1,0,2020-09-15
A00001164,2016-10-04,일반용 50L,1,서구구립장애인시설,30000,0,129.73,3891900,0,M,2016-10-04,1,0,2020-09-15
A00001167,2016-10-04,일반용 100L,1,서구구립장애인시설,40000,0,229.28,9171200,0,M,2016-12-19,1,0,2020-09-15
A00001167,2016-10-04,일반용 100L,1,서구구립장애인시설,40000,0,229.28,9171200,0,M,2016-12-19,1,0,2020-09-15
A00001171,2016-10-04,재사용 20L,1,서구구립장애인시설,80000,0,64.13,5130400,0,M,2016-10-04,1,0,2020-09-15
A00001171,2016-10-04,재사용 20L,1,서구구립장애인시설,80000,0,64.13,5130400,0,M,2016-10-04,1,0,2020-09-15
A00001172,2016-10-24,음식물 2L,1,서구구립장애인시설,200000,0,24.26,4852000,200000,M,2016-10-24,1,0,2020-09-15
A00001172,2016-10-24,음식물 2L,1,서구구립장애인시설,200000,0,24.26,4852000,200000,M,2016-10-24,1,0,2020-09-15
A00001173,2016-10-24,음식물 3L,1,서구구립장애인시설,200000,0,29.32,5864000,200000,M,2016-10-24,1,0,2020-09-15
A00001173,2016-10-24,음식물 3L,1,서구구립장애인시설,200000,0,29.32,5864000,200000,M,2016-10-24,1,0,2020-09-15
A00001175,2016-10-24,음식물 5L,1,서구구립장애인시설,150000,0,34.42,5163000,150000,M,2016-10-24,1,0,2020-09-15
A00001175,2016-10-24,음식물 5L,1,서구구립장애인시설,150000,0,34.42,5163000,150000,M,2016-10-24,1,0,2020-09-15
A00001178,2016-10-24,음식물 10L,1,서구구립장애인시설,50000,0,41.64,2082000,50000,M,2016-10-24,1,0,2020-09-15
A00001178,2016-10-24,음식물 10L,1,서구구립장애인시설,50000,0,41.64,2082000,50000,M,2016-10-24,1,0,2020-09-15
A00001182,2016-10-24,음식물 20L,1,서구구립장애인시설,100000,0,62.11,6211000,100000,M,2016-10-24,1,0,2020-09-15
A00001182,2016-10-24,음식물 20L,1,서구구립장애인시설,100000,0,62.11,6211000,100000,M,2016-10-24,1,0,2020-09-15
A00001183,2016-11-02,스티커 5000원,1,성광디자인(주),19000,0,134,2546000,0,M,2016-11-02,1,0,2020-09-15
A00001183,2016-11-02,대형폐기물스티커 5000원권,1,성광디자인(주),19000,0,134,2546000,0,M,2016-11-02,1,0,2020-09-15
A00001184,2016-11-07,음식물 필증 2L,1,에스엠티,200000,0,1,200000,0,M,2016-11-22,1,0,2020-09-15
A00001184,2016-11-07,음식물 필증 2L,1,에스엠티,200000,0,1,200000,0,M,2016-11-22,1,0,2020-09-15
A00001185,2016-11-07,음식물 필증 3L,1,에스엠티,200000,0,1,200000,0,M,2016-11-22,1,0,2020-09-15
A00001185,2016-11-07,음식물 필증 3L,1,에스엠티,200000,0,1,200000,0,M,2016-11-22,1,0,2020-09-15
A00001187,2016-11-07,음식물 필증 5L,1,에스엠티,100000,0,1,100000,0,M,2016-11-22,1,0,2020-09-15
A00001187,2016-11-07,음식물 필증 5L,1,에스엠티,100000,0,1,100000,0,M,2016-11-22,1,0,2020-09-15
A00001190,2016-11-07,음식물 필증 10L,1,에스엠티,50000,0,1,50000,0,M,2016-11-22,1,0,2020-09-15
A00001190,2016-11-07,음식물 필증 10L,1,에스엠티,50000,0,1,50000,0,M,2016-11-22,1,0,2020-09-15
A00001194,2016-11-07,음식물 필증 20L,1,에스엠티,40000,0,1,40000,0,M,2016-11-22,1,0,2020-09-15
A00001194,2016-11-07,음식물 필증 20L,1,에스엠티,40000,0,1,40000,0,M,2016-11-22,1,0,2020-09-15
A00001195,2016-12-02,음식물 2L,1,서구구립장애인시설,200000,0,24.26,4852000,0,M,2017-01-18,1,0,2020-09-15
A00001195,2016-12-02,음식물 2L,1,서구구립장애인시설,200000,0,24.26,4852000,0,M,2017-01-18,1,0,2020-09-15
A00001196,2016-12-02,음식물 3L,1,서구구립장애인시설,200000,0,29.32,5864000,0,M,2017-01-18,1,0,2020-09-15
A00001196,2016-12-02,음식물 3L,1,서구구립장애인시설,200000,0,29.32,5864000,0,M,2017-01-18,1,0,2020-09-15
A00001198,2016-12-02,음식물 5L,1,서구구립장애인시설,150000,0,34.42,5163000,0,M,2016-12-02,1,0,2020-09-15
A00001198,2016-12-02,음식물 5L,1,서구구립장애인시설,150000,0,34.42,5163000,0,M,2016-12-02,1,0,2020-09-15
A00001201,2016-12-02,음식물 10L,1,서구구립장애인시설,50000,0,41.64,2082000,0,M,2017-01-18,1,0,2020-09-15
A00001201,2016-12-02,음식물 10L,1,서구구립장애인시설,50000,0,41.64,2082000,0,M,2017-01-18,1,0,2020-09-15
A00001205,2016-12-02,음식물 20L,1,서구구립장애인시설,100000,0,62.11,6211000,0,M,2017-01-18,1,0,2020-09-15
A00001205,2016-12-02,음식물 20L,1,서구구립장애인시설,100000,0,62.11,6211000,0,M,2017-01-18,1,0,2020-09-15
A00001206,2017-01-10,일반용 20L,1,서구구립장애인시설,150000,0,62.11,9316500,0,M,2017-02-01,1,0,2020-09-15
A00001206,2017-01-10,일반용 20L,1,서구구립장애인시설,150000,0,62.11,9316500,0,M,2017-02-01,1,0,2020-09-15
A00001207,2017-01-10,일반용 50L,1,서구구립장애인시설,60000,0,129.73,7783800,0,M,2017-01-23,1,0,2020-09-15
A00001207,2017-01-10,일반용 50L,1,서구구립장애인시설,60000,0,129.73,7783800,0,M,2017-01-23,1,0,2020-09-15
A00001209,2017-01-10,일반용 100L,1,서구구립장애인시설,60000,0,229.28,13756800,0,M,2017-01-23,1,0,2020-09-15
A00001209,2017-01-10,일반용 100L,1,서구구립장애인시설,60000,0,229.28,13756800,0,M,2017-01-23,1,0,2020-09-15
A00001212,2017-01-10,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2017-01-23,1,0,2020-09-15
A00001212,2017-01-10,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2017-01-23,1,0,2020-09-15
A00001216,2017-01-10,사업장용 100L,1,서구구립장애인시설,10000,0,218.28,2182800,0,M,2017-01-26,1,0,2020-09-15
A00001216,2017-01-10,사업장생활계용(특수용) 100L,1,서구구립장애인시설,10000,0,218.28,2182800,0,M,2017-01-26,1,0,2020-09-15
A00001221,2017-01-10,공공용 100L,1,서구구립장애인시설,30000,0,1,30000,30000,D,2017-01-10,1,0,2020-09-15
A00001221,2017-01-10,공공용 100L,1,서구구립장애인시설,30000,0,1,30000,30000,D,2017-01-10,1,0,2020-09-15
A00001222,2017-01-24,스티커 1000원,3,성광디자인(주),10000,0,120,1200000,0,M,2017-01-24,1,0,2020-09-15
A00001222,2017-01-24,대형폐기물스티커 1000원권,3,성광디자인(주),10000,0,120,1200000,0,M,2017-01-24,1,0,2020-09-15
A00001223,2017-01-24,스티커 5000원,3,성광디자인(주),5000,0,134,670000,0,M,2017-01-24,1,0,2020-09-15
A00001223,2017-01-24,대형폐기물스티커 5000원권,3,성광디자인(주),5000,0,134,670000,0,M,2017-01-24,1,0,2020-09-15
A00001224,2017-02-13,음식물 필증 2L,3,에스엠티,400000,0,1,400000,0,M,2017-03-08,1,0,2020-09-15
A00001224,2017-02-13,음식물 필증 2L,3,에스엠티,400000,0,1,400000,0,M,2017-03-08,1,0,2020-09-15
A00001225,2017-02-13,음식물 필증 3L,3,에스엠티,200000,0,1,200000,0,M,2017-02-13,1,0,2020-09-15
A00001225,2017-02-13,음식물 필증 3L,3,에스엠티,200000,0,1,200000,0,M,2017-02-13,1,0,2020-09-15
A00001226,2017-03-28,스티커 1000원,3,성광디자인(주),48000,0,120,5760000,0,M,2017-04-24,1,0,2020-09-15
A00001226,2017-03-28,대형폐기물스티커 1000원권,3,성광디자인(주),48000,0,120,5760000,0,M,2017-04-24,1,0,2020-09-15
A00001227,2017-03-28,스티커 5000원,3,성광디자인(주),42000,0,134,5628000,0,M,2017-04-24,1,0,2020-09-15
A00001227,2017-03-28,대형폐기물스티커 5000원권,3,성광디자인(주),42000,0,134,5628000,0,M,2017-04-24,1,0,2020-09-15
A00001228,2017-03-31,일반용 10L,1,서구구립장애인시설,200000,0,41.64,8328000,0,M,2017-05-10,1,0,2020-09-15
A00001228,2017-03-31,일반용 10L,1,서구구립장애인시설,200000,0,41.64,8328000,0,M,2017-05-10,1,0,2020-09-15
